Amostra_ID,Rotulo_Real,Rotulo_Previsto,Prob_Classe_0,Prob_Classe_1,Prob_Classe_2,Prob_Classe_3,Prob_Classe_4,Prob_Classe_5,Prob_Classe_6,Prob_Classe_7,Prob_Classe_8,Prob_Classe_9
4940,3,3,1.5350172e-18,2.4556283e-14,7.354773e-12,1.0,7.929828e-18,1.8947752e-13,4.5907238e-20,6.433081e-16,4.276782e-12,1.0564206e-14
4941,2,2,2.9714261e-08,1.6055152e-07,0.9929596,0.007030469,4.673191e-09,2.6348254e-10,3.7909103e-09,1.942042e-07,9.427812e-06,3.1204161e-10
4942,5,5,3.4525906e-06,1.3104537e-05,3.3033882e-06,0.044003747,4.063142e-07,0.9448595,3.3530787e-07,9.586657e-07,0.0019846,0.009130553
4943,2,2,3.5290766e-05,5.8535247e-06,0.9977738,0.0004660157,2.0714147e-07,5.777949e-07,2.3990674e-06,7.9301164e-05,0.0016363729,2.5073119e-08
4944,2,2,2.7028003e-08,3.2677653e-07,0.99999356,3.9949586e-07,3.6678331e-09,1.4169158e-09,6.2514727e-10,5.748926e-06,1.0974103e-09,4.796341e-11
4945,9,9,9.164287e-13,2.0914047e-13,1.8620411e-12,6.6451117e-10,3.293232e-08,3.494015e-10,4.0580556e-14,4.8206855e-11,4.745577e-11,1.0
4946,4,4,1.975598e-13,1.5810783e-11,2.9422992e-11,2.148664e-16,1.0,3.2988742e-10,9.540357e-12,8.040481e-13,3.3249282e-12,2.2615041e-12
4947,9,9,1.6049943e-10,5.2684163e-11,7.4061146e-11,1.5398076e-08,1.1381457e-07,5.7528196e-09,1.901986e-11,3.5471764e-10,4.111953e-08,0.9999999
4948,8,8,8.047789e-09,1.8033697e-08,1.18259305e-08,6.106483e-08,1.030901e-09,2.7219792e-06,5.475198e-07,2.481837e-11,0.99999654,1.01635685e-07
4949,1,1,1.0838907e-10,0.9999995,9.947919e-10,3.4453707e-11,1.6420707e-07,1.1686288e-07,4.445503e-08,1.813862e-08,2.4613428e-07,1.1401953e-09
4950,2,2,3.8853063e-06,1.3893219e-06,0.9998431,0.00010254735,1.1593172e-06,1.2204092e-07,6.6606693e-09,4.6314195e-05,1.2694175e-06,1.7322233e-07
4951,1,1,3.1596227e-07,0.99750334,1.8142935e-06,2.7376336e-08,0.0008406515,1.9403512e-08,3.623436e-08,0.001622054,2.2235388e-05,9.481283e-06
4952,6,6,9.072603e-11,1.4965477e-13,1.3934314e-12,1.8775406e-15,7.6961105e-13,2.3630314e-07,0.99999976,3.505338e-16,9.539441e-09,1.3388006e-12
4953,1,1,1.2609496e-11,1.0,7.1665196e-10,9.485507e-12,2.9460212e-08,1.3708662e-08,8.7613685e-09,8.913695e-09,1.7711859e-08,2.356938e-10
4954,2,2,7.233683e-15,1.2094758e-12,1.0,8.9415055e-12,1.2943021e-17,5.222752e-19,1.061225e-18,4.928263e-10,2.7275888e-15,7.1994223e-19
4955,7,7,1.4548456e-17,6.1184763e-16,1.1357889e-14,4.075164e-15,3.6597446e-16,3.5093243e-17,1.1318101e-21,1.0,2.1705568e-20,2.9916363e-13
4956,8,8,2.9727644e-06,6.9577295e-06,7.314726e-06,3.3261647e-06,0.003717482,0.003320427,0.00016656658,2.4193355e-08,0.99259055,0.00018438927
4957,0,0,1.0,2.4327142e-15,7.417955e-13,4.3576746e-16,1.486344e-13,1.5004221e-15,3.017711e-10,2.8236105e-13,1.2541298e-12,1.1574709e-13
4958,0,0,1.0,1.3104005e-14,3.266912e-08,1.187965e-14,8.490072e-14,3.5434383e-17,3.4506817e-10,4.8541337e-14,1.5038137e-12,2.1249192e-13
4959,0,0,0.99999726,5.2080917e-09,5.8675954e-07,7.727289e-09,2.7228868e-08,5.002742e-08,1.4857095e-07,6.9971007e-09,4.973148e-07,1.5174021e-06
4960,8,8,4.5829127e-10,8.098094e-10,5.630234e-10,1.2460649e-08,9.556403e-10,8.088635e-07,7.984331e-08,7.823058e-13,0.99999905,2.6921343e-08
4961,2,2,4.0093935e-14,4.749131e-13,1.0,9.457253e-12,7.016577e-17,7.8476066e-20,9.626545e-19,1.3119439e-10,2.1667962e-13,6.7958467e-18
4962,2,2,2.5807596e-19,2.014877e-14,1.0,5.997866e-17,2.9844746e-19,1.7818375e-21,1.4723859e-20,2.2255247e-13,3.5011757e-20,2.0382587e-25
4963,9,9,9.738715e-07,9.0318605e-07,5.2614013e-08,2.3620737e-06,0.00016099436,5.7827674e-05,2.2054353e-08,1.0233605e-05,1.987702e-06,0.9997646
4964,2,2,8.4748604e-11,3.3022187e-09,1.0,1.1611534e-08,1.1340611e-11,3.6185754e-13,1.1861193e-11,2.511411e-08,2.3608884e-10,9.451035e-15
4965,2,2,1.5277606e-12,1.8327227e-11,1.0,1.0329999e-11,1.9381236e-15,3.0325172e-17,6.1729834e-16,1.2869422e-09,8.6081636e-13,4.55763e-17
4966,7,8,0.00025595282,0.14849779,0.0020045403,0.04905312,0.20394638,0.0051837144,0.0044457912,0.11478449,0.42775804,0.044070207
4967,9,9,2.6836549e-06,2.3773955e-08,5.259372e-05,3.5328899e-06,8.564145e-05,2.0418165e-05,3.1361103e-06,1.5303586e-07,2.9139257e-05,0.9998026
4968,9,9,9.037269e-11,7.2793056e-14,2.5424203e-12,2.828628e-10,8.754303e-09,4.7012385e-09,6.2408486e-14,1.890173e-09,7.028194e-12,1.0
4969,2,2,2.134943e-11,1.2264582e-10,0.99999976,1.6151578e-08,3.3020522e-14,1.4052939e-14,8.56655e-15,2.1806564e-07,1.9804464e-12,8.8494074e-16
4970,7,7,7.079713e-11,1.11494046e-07,2.3496284e-08,2.097658e-08,1.5613137e-08,5.334264e-10,9.3390747e-11,0.9999999,8.652068e-12,5.9381435e-08
4971,5,5,7.0692925e-13,1.3089467e-11,1.814371e-13,8.161383e-05,4.177849e-15,0.99991834,6.3395686e-13,1.5991115e-12,2.3553615e-10,1.545254e-08
4972,1,1,1.0100414e-09,0.9999937,2.3104074e-09,1.4192624e-11,5.3761614e-06,4.2221497e-09,1.4333291e-08,7.8421175e-07,9.218669e-08,1.9433737e-09
4973,3,3,4.1109108e-19,5.5547264e-15,4.7258287e-12,1.0,1.85565e-18,5.21872e-15,1.4776523e-20,1.931797e-16,1.01530034e-11,1.2233955e-14
4974,4,4,9.923916e-10,2.0036666e-08,3.8843535e-08,8.023192e-12,0.99999464,9.820009e-08,6.7198456e-09,4.50704e-07,1.9962556e-11,4.6202467e-06
4975,9,9,7.1663855e-13,2.1134438e-13,4.8186764e-13,1.285597e-10,3.9377483e-08,4.195032e-11,4.5555858e-14,1.45145e-10,4.3879282e-11,1.0
4976,4,4,9.547222e-11,4.980713e-08,4.7276083e-10,1.875664e-12,0.99999774,6.185806e-08,6.2329253e-10,2.2717712e-08,4.360407e-09,2.1042817e-06
4977,1,1,2.2388806e-09,0.999998,9.382291e-09,7.683403e-11,2.3001637e-07,4.654763e-08,8.194661e-08,1.5178323e-07,1.5203742e-06,3.3916432e-09
4978,8,8,6.6365455e-06,0.0017159025,1.0141899e-05,0.0031779911,9.769228e-07,0.058364194,4.733312e-05,7.37674e-05,0.9336499,0.002953076
4979,5,5,2.2407636e-12,3.6609847e-12,9.69962e-14,8.258088e-07,7.4966305e-14,0.99999917,2.2699151e-13,1.1841036e-12,1.8997341e-10,2.6113076e-08
4980,6,6,1.8692431e-07,3.228889e-10,3.6346142e-09,1.3662377e-11,1.9624076e-05,7.792265e-09,0.9999802,2.7754024e-10,1.2872733e-08,3.186021e-11
4981,2,2,2.828657e-12,3.28377e-10,0.9999999,8.420139e-08,3.0121034e-14,3.7236373e-15,5.7575883e-15,1.4546301e-08,9.280937e-11,9.149146e-16
4982,8,8,3.457754e-05,3.6681186e-06,2.4729088e-05,2.086871e-05,2.392021e-07,2.967223e-06,1.241691e-05,2.8571774e-08,0.999881,1.9478824e-05
4983,3,3,9.697759e-18,1.07380205e-14,6.744599e-13,1.0,5.702998e-18,1.0547506e-12,5.1544257e-20,7.852414e-16,9.652664e-13,2.5767614e-11
4984,1,1,2.4762339e-09,0.9999956,5.583612e-09,3.551528e-10,2.1445426e-06,4.957425e-08,4.7858126e-08,1.7898485e-07,1.9849085e-06,4.9015483e-08
4985,2,2,1.1640802e-16,3.3091035e-13,1.0,1.399867e-13,1.0554297e-14,2.9746605e-15,1.91512e-15,5.044082e-11,1.1841665e-18,1.1857869e-22
4986,8,8,9.496177e-10,2.3776052e-09,2.43243e-08,1.0478512e-07,2.1239657e-10,5.0256816e-11,3.595e-09,3.3662645e-12,0.9999999,2.946077e-08
4987,4,4,1.5498076e-10,6.6010197e-09,9.283056e-10,5.455041e-14,0.9999988,1.8308987e-07,9.1036327e-07,3.7058093e-10,1.7476995e-12,2.2020684e-11
4988,9,9,8.137739e-11,3.5241806e-11,4.6600245e-12,7.8878537e-10,1.4186016e-06,7.2602163e-10,1.9397843e-12,3.9751495e-08,1.44795e-10,0.99999857
4989,9,9,6.0800924e-09,1.2093623e-08,6.092177e-09,1.1561577e-07,3.3145283e-05,2.3458795e-06,2.0640558e-09,1.2213632e-06,1.9066191e-06,0.99996126
4990,3,3,8.862418e-06,7.0318194e-05,0.011349745,0.9835795,5.8671577e-07,2.2824184e-05,3.3971096e-06,0.00051683973,0.004440396,7.554491e-06
4991,7,7,2.5721852e-10,2.5336867e-08,5.2614917e-09,1.850967e-09,2.7172124e-08,2.7063787e-10,2.7569095e-11,0.99999964,7.2479718e-12,1.7972194e-07
4992,0,0,1.0,2.038798e-15,1.1737424e-13,1.6922938e-15,4.183719e-14,2.918962e-15,1.1909888e-11,7.8952195e-15,1.7317871e-12,2.0687204e-12
4993,7,7,4.4828943e-11,1.1834335e-09,1.0408148e-09,8.756606e-09,1.1288497e-10,4.6183207e-11,1.2082208e-13,0.9999999,9.613306e-13,8.484431e-08
4994,7,7,9.470451e-15,2.4249385e-13,2.6826486e-12,4.017039e-11,2.744018e-13,1.0026366e-13,2.0365883e-17,1.0,2.0334762e-16,2.3073644e-10
4995,2,2,1.4957965e-07,3.9451933e-07,0.99997914,1.0785837e-05,2.221601e-10,1.1467646e-10,8.6189056e-10,9.142854e-06,4.0795288e-07,4.1087963e-11
4996,3,3,7.2520144e-19,4.4106464e-13,2.702329e-11,1.0,1.0243261e-18,7.3926045e-16,1.7798828e-19,1.6160737e-15,8.562481e-12,8.1388797e-16
4997,2,8,1.9560335e-05,5.9543425e-05,0.17873417,0.059057444,1.2393781e-08,1.5826079e-09,1.014454e-06,7.0206215e-07,0.76212716,3.587609e-07
4998,4,4,4.882537e-07,2.0595314e-06,1.336817e-06,5.363865e-09,0.9999484,2.413501e-06,1.1811414e-05,2.8430739e-05,9.774236e-07,4.0964496e-06
4999,0,0,1.0,9.687069e-19,3.0884075e-14,1.2752843e-20,1.6862395e-19,1.07898124e-19,1.4168518e-13,1.05889276e-16,2.131066e-15,6.8283e-19
5000,3,3,2.1407223e-14,3.2190937e-11,2.1086204e-09,1.0,2.7751552e-14,6.543608e-11,1.2849767e-14,2.918521e-12,4.075583e-08,1.2924379e-12
5001,9,9,4.1397432e-12,5.1867663e-13,6.110462e-11,1.0416971e-10,8.136052e-07,8.9133584e-10,3.788052e-13,1.637828e-11,2.2110419e-07,0.9999989
5002,9,9,8.5946446e-13,2.528911e-13,8.853188e-13,3.5195794e-10,4.540073e-08,2.201164e-11,1.2459654e-13,2.3368875e-11,8.016631e-11,1.0
5003,8,8,1.5275834e-11,1.1782438e-10,2.1164241e-10,1.6515456e-10,2.6463743e-11,1.277723e-10,7.2507126e-12,1.06230095e-13,1.0,3.0737648e-09
5004,4,4,2.2875443e-14,8.559215e-12,2.380373e-13,4.368572e-18,1.0,2.5759885e-12,1.8657881e-12,1.15088555e-11,5.498629e-14,5.5662024e-11
5005,1,1,2.9407898e-09,0.9999989,4.736269e-10,1.5434049e-12,7.989635e-07,2.9544786e-10,1.3384237e-09,5.0329753e-08,2.5670363e-07,1.4621211e-10
5006,0,0,1.0,2.1510539e-13,5.086687e-08,3.8353264e-13,3.1436286e-12,5.7948526e-14,4.3994245e-08,6.9707478e-12,2.2085077e-10,5.110236e-13
5007,6,6,2.2817262e-11,1.575642e-14,6.3436947e-12,2.2057122e-14,3.112482e-10,1.1782185e-11,1.0,9.923806e-16,2.0001336e-12,9.473368e-17
5008,0,0,1.0,5.147382e-16,1.8119005e-10,6.980273e-16,3.0717467e-14,1.2939579e-15,1.4464746e-11,1.3797974e-13,2.444939e-11,3.017043e-14
5009,9,9,2.6513396e-11,5.3984362e-11,2.3680299e-11,1.2640453e-08,1.9511496e-07,1.4386903e-07,5.2297376e-12,1.905208e-09,1.817325e-08,0.99999964
5010,6,6,1.2303866e-12,3.4318662e-16,5.8863916e-13,2.038798e-15,4.7777843e-10,9.958037e-11,1.0,6.8622526e-17,3.2053543e-13,2.5825262e-16
5011,8,8,1.2954348e-06,8.02184e-06,3.9637297e-07,1.2880398e-06,2.466526e-07,8.028177e-06,1.09893235e-05,8.343207e-08,0.9999689,6.5679876e-07
5012,6,6,7.377706e-09,3.976102e-10,2.8253262e-09,3.5476635e-12,8.691301e-06,7.0853066e-09,0.9999913,1.925623e-11,4.675968e-10,4.7500404e-13
5013,1,1,5.993469e-08,0.9999945,1.3681257e-09,1.091802e-12,2.6630846e-07,3.1454742e-10,1.5242588e-09,1.8377769e-08,5.0772815e-06,7.193267e-10
5014,1,1,1.9035944e-09,0.99999917,9.1944763e-10,1.7357374e-12,6.2908697e-07,3.1901387e-10,7.474818e-09,5.4046648e-08,2.6781976e-07,2.3800465e-11
5015,9,9,1.8174723e-09,6.560449e-11,5.89976e-10,8.587413e-09,5.2503117e-07,2.4554277e-08,2.1508338e-10,5.1873295e-10,2.6740656e-07,0.99999917
5016,8,8,8.3761166e-13,1.61826e-12,4.367271e-11,3.99306e-11,9.0592117e-13,1.0517283e-10,3.6246008e-12,2.3397593e-15,1.0,3.016485e-10
5017,9,9,5.7819808e-08,6.0810303e-09,8.8297455e-08,1.07357764e-07,9.0068126e-05,1.0803254e-07,5.0833364e-08,2.5833168e-07,1.6775844e-06,0.9999076
5018,2,2,1.0529751e-13,2.892599e-10,1.0,2.4344307e-12,2.0012216e-08,3.8807325e-11,1.7248471e-13,9.028035e-11,6.431881e-15,9.618516e-17
5019,3,3,7.313251e-17,5.74407e-13,2.1457056e-10,1.0,8.278314e-16,5.3401133e-12,5.637886e-19,1.5172813e-14,3.2373457e-10,1.004526e-09
5020,5,5,2.3701824e-15,1.0287394e-11,2.8767085e-15,4.389922e-11,1.279126e-13,0.99999845,2.041999e-10,7.364106e-17,1.578996e-06,6.125317e-10
5021,5,5,1.38044475e-17,1.534227e-14,1.3567534e-17,8.131886e-11,1.1247367e-17,1.0,2.6486057e-15,1.0903234e-17,4.7792013e-12,1.2996774e-10
5022,9,9,9.693163e-09,3.6488566e-09,9.239301e-09,2.937304e-07,8.505197e-06,3.2175663e-07,1.00418385e-08,5.8859808e-08,1.5080214e-07,0.9999906
5023,4,4,3.1371117e-12,1.4237259e-11,4.488317e-12,9.413857e-17,1.0,7.0483375e-10,3.703835e-10,1.8424689e-12,2.3997531e-12,4.849133e-12
5024,2,2,1.20511405e-11,1.0054942e-07,0.99999905,1.5602847e-09,4.801249e-10,4.5703486e-11,3.0323313e-12,7.8461244e-07,1.3892587e-12,6.137385e-15
5025,1,1,2.631562e-10,1.0,3.1708188e-11,2.2600831e-14,2.5057364e-08,1.5811236e-11,1.10495495e-10,5.408603e-10,4.6935362e-08,1.0699724e-11
5026,9,9,2.1731135e-10,1.6969284e-10,1.4399174e-10,1.0408086e-08,6.465096e-06,4.9121573e-09,4.3916502e-11,2.5185167e-09,1.4518545e-08,0.99999344
5027,4,4,1.0384661e-11,5.0834448e-09,3.9407626e-11,4.8948747e-14,1.0,9.1276195e-09,1.594198e-09,4.1698794e-11,1.885806e-08,2.645534e-09
5028,3,3,4.3654192e-20,5.177335e-16,5.2678635e-15,1.0,1.5493227e-20,3.701167e-13,3.57448e-21,1.3815194e-17,3.9671933e-12,1.0848953e-12
5029,9,9,1.5898407e-12,1.3878213e-12,1.2069128e-12,2.215405e-10,3.9129517e-07,4.5257315e-10,7.100188e-14,2.5263253e-10,1.2289637e-10,0.99999964
5030,6,6,3.7245294e-09,4.8076917e-11,5.8246497e-10,1.4349497e-11,1.379216e-07,3.1638925e-09,0.9999999,4.158572e-13,2.4766922e-10,1.1293256e-14
5031,0,0,1.0,8.164694e-15,3.2453613e-08,1.1666554e-14,2.304234e-13,5.855465e-16,1.0821291e-10,2.586252e-13,2.0817955e-11,4.5125042e-13
5032,4,4,2.2636305e-13,3.884759e-12,1.7983606e-12,1.0649163e-16,1.0,1.4267931e-10,1.5418892e-11,1.0878023e-12,5.108137e-11,2.1152526e-11
5033,0,0,1.0,2.48762e-13,5.104794e-08,1.0515742e-13,1.3519367e-12,9.854137e-15,4.94842e-10,1.5948646e-12,2.5982258e-10,3.6909117e-12
5034,6,6,2.057581e-11,1.315138e-14,3.2678717e-12,1.021001e-13,2.1902138e-10,3.2003726e-11,1.0,1.2198159e-15,1.0493313e-11,1.2368529e-15
5035,0,0,1.0,8.1995933e-14,5.0938693e-09,9.49919e-13,6.1472615e-13,1.9459442e-10,2.1093213e-08,2.883763e-10,1.9053576e-09,6.8151045e-12
5036,1,1,8.655509e-10,0.9999999,3.4023888e-11,3.257115e-14,1.7919271e-08,1.5682984e-11,8.2990326e-10,1.7087781e-10,1.0420534e-07,2.2137053e-12
5037,2,2,5.129063e-09,0.00062353234,0.9993725,3.2371478e-10,2.1648773e-07,8.399698e-09,8.128796e-08,3.617756e-06,5.286984e-09,7.500236e-11
5038,3,3,8.784511e-11,7.5644113e-10,6.3257836e-08,0.99999917,4.241409e-12,4.1810821e-07,1.3406479e-11,8.595811e-11,9.449187e-08,1.6824173e-07
5039,4,4,1.0602039e-13,3.2427687e-12,2.6412732e-13,1.1134459e-16,1.0,8.228809e-11,4.0085813e-11,2.1888803e-11,2.2020341e-14,6.9274264e-10
5040,7,7,2.0061817e-08,8.1548103e-07,1.9327514e-08,3.8901494e-08,7.764485e-08,2.2467912e-08,1.3060064e-10,0.99999785,3.973462e-09,1.1355702e-06
5041,8,8,7.170202e-08,1.6801093e-07,6.74307e-08,2.2560707e-08,1.3776487e-09,1.16744205e-08,3.718809e-08,2.9117117e-10,0.99999964,2.86613e-08
5042,9,9,2.2316773e-10,7.9151186e-11,2.363977e-11,2.5116156e-08,4.7720783e-07,3.4950496e-08,1.2772654e-12,1.2375473e-09,6.2001773e-09,0.9999994
5043,0,0,1.0,3.3035568e-15,2.22361e-10,4.0648548e-15,2.0870761e-14,8.718205e-14,7.3767076e-11,1.9509642e-11,1.04479385e-11,2.4633512e-13
5044,1,1,1.4826375e-09,0.99999774,1.1149943e-09,2.4899085e-12,2.1098056e-06,7.807051e-10,1.6756072e-08,4.7266482e-08,1.0741681e-07,2.5248885e-11
5045,2,2,1.5728616e-14,1.7020881e-09,1.0,9.651113e-14,4.0522395e-14,1.040137e-15,1.5085265e-14,1.1311658e-08,6.1101056e-15,1.8653032e-17
5046,3,3,2.2488218e-08,1.0843286e-06,1.1570431e-05,0.973943,1.1211921e-07,0.026010145,4.3320064e-08,2.779632e-08,2.6737773e-05,7.412883e-06
5047,4,4,9.6811e-12,3.7364106e-10,1.4768757e-11,2.822952e-14,1.0,1.09665015e-08,1.6138362e-09,3.1163788e-10,2.399528e-09,1.8055363e-09
5048,7,7,6.30678e-08,4.0939307e-05,8.7789203e-07,1.0800758e-06,3.1010618e-06,8.938594e-08,4.0807553e-09,0.99994695,8.4878664e-08,6.832627e-06
5049,8,8,1.2762246e-11,2.1395439e-09,4.719735e-10,1.4749511e-10,2.2113802e-12,3.0101113e-10,2.6985347e-10,3.638589e-14,1.0,3.1441355e-10
5050,9,9,1.2288412e-11,3.6918628e-11,3.0813839e-12,1.0301043e-09,3.841765e-07,2.8894825e-10,3.745467e-12,3.5583245e-09,6.65885e-10,0.99999964
5051,0,0,1.0,1.2460515e-12,3.865594e-08,4.4032497e-13,4.9902774e-13,1.10771926e-10,1.663392e-09,5.5704037e-09,2.7182189e-08,5.497544e-12
5052,1,1,6.6139005e-10,0.9999994,9.69524e-10,6.385423e-13,4.2059702e-07,1.0604112e-10,4.2104467e-10,3.7810043e-08,9.654764e-08,3.7165618e-11
5053,2,2,3.5061565e-15,1.4829596e-10,1.0,1.3969544e-09,1.1678854e-12,1.9103e-12,1.0927062e-15,9.703576e-09,5.3578293e-14,9.4234136e-17
5054,3,3,5.0880175e-08,7.576339e-08,4.0459177e-05,0.9999411,6.0662465e-08,4.066224e-06,1.7009948e-09,4.457297e-09,1.1248103e-05,3.0334663e-06
5055,4,4,5.227752e-09,1.9302622e-11,1.4639977e-10,2.5345692e-14,1.0,1.3276277e-08,1.510002e-08,1.4510368e-11,2.2057902e-12,1.2846423e-12
5056,5,5,2.960493e-11,1.555189e-11,1.012353e-12,7.2116424e-11,1.5946579e-12,1.0,2.551724e-08,1.3194112e-11,3.25556e-08,3.0600657e-12
5057,6,6,2.1152395e-08,6.2723625e-11,4.9623605e-10,6.512678e-11,4.3649628e-08,3.436319e-09,0.9999999,2.0102726e-12,2.1038795e-09,1.6262738e-12
5058,7,7,8.4150695e-09,2.3022321e-06,6.612129e-07,3.780802e-07,5.633927e-07,3.1881207e-09,4.8888893e-10,0.9999951,4.2381068e-09,9.5843e-07
5059,8,8,2.0802583e-12,3.7659886e-10,2.7032144e-12,2.0301911e-11,8.51771e-14,1.7167878e-11,1.2012499e-12,4.5247204e-15,1.0,2.8924762e-11
5060,9,9,2.306442e-12,1.3163342e-11,8.204356e-12,6.1518475e-09,1.6044059e-07,5.216369e-08,2.6526992e-12,1.4519792e-09,2.123525e-09,0.99999976
5061,8,8,4.0208717e-10,4.2011115e-09,5.5649074e-10,1.1619521e-07,3.1770895e-11,3.1288926e-07,6.77484e-10,6.5696133e-12,0.9999995,4.4345867e-08
5062,3,3,6.555509e-16,1.4829107e-11,4.5835852e-12,1.0,8.594824e-17,7.601965e-10,2.0239112e-16,1.819476e-12,5.121346e-11,8.80275e-11
5063,4,4,5.0995965e-12,1.7863641e-09,2.9502045e-12,1.9279402e-15,1.0,9.2875124e-10,1.4843717e-10,1.4940804e-10,2.0661593e-10,8.818231e-10
5064,7,7,5.2033144e-10,1.4896598e-07,6.952095e-10,8.4991125e-09,4.005276e-08,3.6967965e-10,3.5727716e-11,0.9999975,1.2441831e-10,2.2788254e-06
5065,8,8,6.120409e-10,3.8357165e-08,1.1428351e-08,1.8285901e-09,2.0863549e-11,3.4388844e-08,1.5916465e-08,4.869671e-12,0.9999999,6.1051936e-10
5066,6,6,5.7046794e-08,7.5781444e-11,1.8403992e-09,1.6739901e-09,6.904269e-08,5.44579e-08,0.99999976,6.7121838e-12,2.4558087e-08,7.568019e-11
5067,3,3,8.8796405e-06,3.0315357e-06,0.003845413,0.9956243,1.4082188e-06,5.3420786e-06,1.1681783e-06,1.2017173e-06,0.0005062134,2.974537e-06
5068,4,4,6.15699e-05,0.05366752,1.9852227e-07,2.3768324e-07,0.9459497,2.2952512e-05,1.9681709e-06,7.233823e-05,6.0399023e-05,0.00016311966
5069,0,0,1.0,1.5267837e-17,3.2674574e-10,5.7765026e-17,5.832125e-16,5.1357655e-18,1.3473589e-13,5.157507e-15,3.080665e-14,3.917764e-14
5070,9,9,1.6547829e-09,2.1525652e-10,1.9604825e-10,4.8994306e-09,1.4144692e-05,2.1977198e-09,1.6855284e-10,2.4462872e-07,2.1990437e-10,0.9999856
5071,7,7,3.8577054e-12,8.769674e-10,2.2969009e-10,4.2813433e-09,1.367376e-10,1.1385908e-11,8.9412066e-14,1.0,8.243788e-13,1.8305908e-08
5072,1,1,1.0050911e-08,0.99999917,1.2480784e-10,4.8401723e-13,1.8575746e-07,2.0925632e-10,3.917965e-09,1.3245046e-09,5.411197e-07,3.8534828e-11
5073,9,9,1.4960228e-13,1.0738026e-13,1.00014405e-13,8.536822e-10,3.756872e-09,8.197201e-10,2.9163685e-15,1.3490825e-12,2.814333e-11,1.0
5074,3,3,2.8526545e-10,3.808857e-07,4.4991133e-08,0.999959,3.6922637e-10,1.1087329e-06,8.818198e-12,5.278382e-10,4.0778517e-07,3.909123e-05
5075,8,8,2.001601e-10,7.750306e-09,2.6671286e-08,3.070707e-08,9.399244e-11,4.4558565e-10,5.657776e-10,1.7942295e-11,0.9999999,4.110955e-09
5076,4,4,6.9957912e-15,4.942008e-13,6.595876e-14,8.653378e-18,1.0,6.496463e-11,1.7225927e-12,2.1201056e-13,1.5488327e-12,4.0796424e-12
5077,7,7,9.5728245e-11,3.5775656e-08,5.227111e-10,6.7276904e-09,1.0383843e-08,3.713129e-10,4.174707e-12,0.9999999,3.9026143e-11,1.6554253e-07
5078,3,3,2.8671882e-05,1.5270609e-05,0.00939957,0.977136,0.00016287735,0.001243198,1.7210175e-05,1.9867004e-07,0.01188025,0.00011659016
5079,0,0,1.0,2.2626373e-17,1.0559916e-10,1.6793467e-17,1.0156775e-16,1.78506e-16,2.5293694e-13,1.0973628e-13,2.2086699e-12,4.97831e-16
5080,9,9,9.046943e-15,4.1558723e-15,1.1382961e-14,6.328516e-12,2.9845695e-09,3.4051466e-12,1.9321e-15,1.9822457e-12,5.530104e-12,1.0
5081,1,1,7.072766e-08,0.9999912,4.9131677e-09,2.6209483e-11,5.556367e-06,1.872277e-09,6.068873e-09,1.05462924e-07,2.9791756e-06,2.4193552e-09
5082,4,4,8.599378e-18,5.939739e-16,5.6393522e-14,2.0790904e-21,1.0,1.7130083e-13,2.9969262e-16,2.4936163e-16,2.4080542e-14,1.3009068e-15
5083,5,5,1.4647693e-12,5.0537838e-12,3.283303e-15,9.622412e-11,1.7733338e-13,0.9999995,4.9053017e-07,6.061748e-14,1.121881e-08,1.9227523e-13
5084,4,4,3.3096147e-13,4.7298263e-11,5.667034e-13,4.114779e-15,1.0,8.466431e-10,3.079226e-10,2.754494e-10,7.733551e-12,5.952358e-10
5085,6,6,3.1010128e-08,3.7735287e-11,3.2499975e-10,2.7784336e-10,1.7638532e-08,6.891127e-08,0.9999999,4.544681e-12,3.2029037e-09,1.6707056e-12
5086,2,2,5.4317807e-06,2.177721e-06,0.9959169,3.8771847e-07,0.0040360293,3.0925115e-05,1.6681124e-06,7.7070416e-07,2.8380106e-07,5.6950853e-06
5087,0,0,1.0,1.0445421e-16,5.8320064e-11,6.5347537e-18,7.097797e-17,3.0251358e-16,3.9783384e-13,1.950166e-13,9.315974e-13,1.4760224e-15
5088,6,6,5.132817e-05,2.8303643e-07,3.1944587e-06,1.3244697e-06,1.0058662e-05,7.708634e-06,0.99990356,1.8634497e-08,2.2493097e-05,5.3138944e-08
5089,2,2,9.545439e-10,5.8898473e-09,0.9999993,1.9400337e-08,3.7368943e-09,1.09509936e-10,6.158832e-12,7.4374384e-07,5.0354996e-09,4.406393e-11
5090,1,1,1.3594497e-07,0.9999995,1.2025831e-09,2.7939871e-14,2.347087e-07,1.00075004e-10,3.47518e-09,5.974501e-10,1.3340421e-07,3.0828843e-11
5091,1,1,3.3117922e-07,0.9999968,1.1665138e-10,5.2688543e-14,3.4430857e-07,1.4861205e-10,2.74413e-09,1.0536585e-10,2.4781828e-06,1.9711456e-10
5092,1,1,2.0772875e-07,0.99999785,6.6204026e-10,1.7693173e-13,1.0745597e-07,5.2489076e-11,4.2350967e-09,8.986616e-10,1.813048e-06,4.815492e-11
5093,1,1,1.1018126e-06,0.99994814,1.9786661e-10,6.919313e-11,8.5803936e-07,1.6871868e-09,6.8639934e-09,9.874973e-09,4.992081e-05,2.8531812e-08
